"ABSOLUTE_BEAM_ID","DEVICEID","ACTIVATION_DATE","LONGITUDE","LATITUDE","SERVICE_PLAN_NAME","LATITUDE_DEGREES","LONGITUDE_DEGREES","X","CAPOVERALL","CurrentModCodValue","USGOVERALL","SPECTRAL_EFFICIENCY","SPECTRAL_EFFICIENCY_BINNED","TOTAL_USAGE","TOTAL_USAGE_BINNED","lat","lng","loc","country"
"Beam 32","TERM1003","2017-06-10 15:49:47.0",2648.379539,9323.466308,"I20E_3D_.5U_NSP1",93.3911051333333,26.80632565,594,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM560","2017-08-14 15:01:29.0",2635.280896,9253.61103,"I20E_3D_.5U_NSP1",92.8935171666667,26.5880149333333,646,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM216","2017-09-19 21:49:42.0",2317.286272,7665.85721,"I20E_10D_2U_NSP1",77.0976201666667,23.2881045333333,795,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1150","2017-05-17 03:02:23.0",2623.74472,9300.798738,"I20E_3D_.5U_NSP1",93.0133123,26.3957453333333,596,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1200","2017-04-23 17:43:20.0",2544.096931,8078.681852,"I20E_5D_1U_NSP1",81.3113642,25.73494885,489,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM701","2017-07-24 21:03:00.0",2624.798304,9224.625053,"I20E_20D_4U_NSP1",92.41041755,26.4133050666667,544,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM565","2017-08-12 22:05:02.0",2648.620652,9272.72129,"I20E_3D_.5U_NSP1",93.2120215,26.8103442,657,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1103","2017-05-26 18:42:24.0",2528.347906,8154.921058,"I20E_10D_2U_NSP1",81.9153509666667,25.4724651,520,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1328","2017-02-09 00:04:23.0",2643.03636,9171.864754,"I20E_5D_1U_20GB_NSP1",92.1977459,26.7172726666667,576,20000,"8PSK - fifth-sixth",19997,2.5,"[2 to 3)",0.003,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1125","2017-05-22 15:45:39.0",2500.401832,8075.609739,"I20E_3D_.5U_NSP1",81.2601623166667,25.0066972,506,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1075","2017-06-02 16:28:39.0",2315.350993,7689.526631,"I20E_20D_4U_60GB_NSP1",77.4921105166667,23.2558498833333,687,60000,"8PSK - fifth-sixth",38850,2.5,"[2 to 3)",21.15,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1043","2017-06-07 21:03:23.0",2332.878852,7732.570794,"I20E_3D_.5U_NSP1",77.5428465666667,23.5479808666667,762,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1210","2017-04-21 13:53:14.0",2307.652373,7793.525313,"I20E_1.5D_.2U_5GB_NSP1",78.5587552166667,23.12753955,740,200,"8PSK - two-third",167,2,"[2 to 3)",0.033,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1060","2017-06-05 23:44:51.0",2311.55905,7653.263773,"I20E_3D_.5U_NSP1",76.88772955,23.1926508333333,708,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM712","2017-07-22 19:50:40.0",2317.991633,7707.141007,"I20E_1.5D_.2U_NSP1",77.1190167833333,23.29986055,806,200,"8PSK - fifth-sixth",198,2.5,"[2 to 3)",0.002,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM639","2017-08-03 22:08:27.0",2641.402624,9278.698964,"I20E_5D_1U_NSP1",93.3116494,26.6900437333333,678,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1067","2017-06-04 19:45:44.0",2321.898002,7705.439062,"I20E_1.5D_.2U_NSP1",77.0906510333333,23.3649667,801,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM669","2017-07-29 04:22:31.0",2524.224878,8116.955059,"I20E_20D_4U_NSP1",81.2825843166667,25.4037479666667,507,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM241","2017-09-16 22:39:13.0",2315.062832,7723.222357,"I20E_5D_1U_20GB_NSP1",77.3870392833333,23.2510472,697,20000,"8PSK - two-third",18915,2,"[2 to 3)",1.085,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1222","2017-04-18 23:58:37.0",2530.34902,8122.543922,"I20E_10D_2U_NSP1",81.3757320333333,25.505817,504,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM580","2017-08-11 19:31:02.0",2649.734594,9232.721331,"I20E_3D_.5U_NSP1",92.5453555166667,26.8289099,672,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1054","2017-06-06 20:20:20.0",2656.984229,9230.347279,"I20E_3D_.5U_NSP1",92.5057879833333,26.94973715,605,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM569","2017-08-12 17:15:22.0",2310.403024,7776.005907,"I20E_3D_.5U_NSP1",78.2667651166667,23.1733837333333,735,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM187","2017-09-21 16:39:28.0",2325.356772,7678.651626,"I20E_5D_1U_NSP1",77.3108604333333,23.4226128666667,808,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1209","2017-04-21 14:44:50.0",2621.790287,9214.160078,"I20E_3D_.5U_NSP1",92.2360013,26.36317145,556,0,"QPSK - fifth-sixth",0,1.666,"[0.5 to 2)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM456","2017-08-21 20:58:07.0",2337.568512,7691.558138,"I20E_3D_.5U_NSP1",77.5259689666667,23.6261418666667,684,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM29","2017-10-04 21:43:41.0",2300.361475,7757.677759,"I20E_10D_2U_NSP1",77.9612959833333,23.0060245833333,784,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1032","2017-06-08 20:29:08.0",2651.993442,9210.578772,"I20E_3D_.5U_NSP1",92.1763128666667,26.8665573666667,607,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM667","2017-07-29 16:56:41.0",2324.692294,7661.893498,"I20E_20D_4U_NSP1",77.0315583,23.4115382333333,692,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1113","2017-05-24 20:50:39.0",2643.27892,9193.370579,"I20E_1.5D_.2U_NSP1",92.5561763166667,26.7213153333333,559,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1236","2017-04-07 21:54:41.0",2322.914284,7715.609326,"I20E_10D_2U_NSP1",77.2601554333333,23.3819047333333,698,0,"8PSK - eight-ninth",0,2.666,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM549","2017-08-14 20:50:43.0",2664.826992,9206.816385,"I20E_3D_.5U_NSP1",92.1136064166667,27.0804498666667,656,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1132","2017-05-20 01:06:21.0",2526.899706,8191.426827,"I20E_20D_4U_NSP1",82.52378045,25.4483284333333,505,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM464","2017-08-20 17:19:51.0",2307.653512,7739.184046,"I20E_3D_.5U_NSP1",77.6530674333333,23.1275585333333,788,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM539","2017-08-15 16:17:01.0",2644.072319,9200.211586,"I20E_3D_.5U_NSP1",92.0035264333333,26.73453865,647,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM540","2017-08-15 15:58:32.0",2630.561539,9388.367017,"I20E_3D_.5U_NSP1",94.4727836166667,26.5093589833333,655,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM917","2017-06-20 00:39:08.0",2646.977893,9251.769768,"I20E_1.5D_.2U_NSP1",92.8628294666667,26.7829648833333,618,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1274","2017-03-17 22:39:23.0",2620.001669,9167.270206,"I20E_10D_2U_40GB_NSP1",92.1211701,26.33336115,554,40000,"8PSK - eight-ninth",35539,2.666,"[2 to 3)",4.461,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1244","2017-04-04 19:15:56.0",2317.329393,7800.748981,"I20E_3D_.5U_NSP1",78.0124830166667,23.2888232166667,694,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1193","2017-04-26 20:50:40.0",2295.559821,7730.77106,"I20E_10D_2U_NSP1",77.512851,23.5926636833333,704,0,"QPSK - fifth-sixth",0,1.666,"[0.5 to 2)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1366","2016-12-28 19:44:13.0",2301.651712,7710.929713,"I20E_1.5D_.2U_5GB_NSP1",77.1821618833333,23.0275285333333,690,5000,"8PSK - three-fourth",4561,2.25,"[2 to 3)",0.439,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM471","2017-08-19 16:03:31.0",2622.603545,9186.352321,"I20E_20D_4U_NSP1",92.43920535,26.37672575,643,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1083","2017-05-31 20:50:08.0",2527.44148,8111.752313,"I20E_3D_.5U_NSP1",81.1958718833333,25.457358,514,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1008","2017-06-09 22:09:15.0",2312.916385,7734.013496,"I20E_1.5D_.2U_NSP1",77.5668916,23.2152730833333,707,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM941","2017-06-16 16:28:58.0",2520.235852,8171.137595,"I20E_5D_1U_20GB_NSP1",82.1856265833333,25.3372642,502,20000,"8PSK - three-fourth",17582,2.25,"[2 to 3)",2.418,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM611","2017-08-07 22:09:08.0",2651.42486,9283.075024,"I20E_10D_2U_NSP1",93.3845837333333,26.857081,676,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1151","2017-05-16 20:24:00.0",2295.326673,7803.646823,"I20E_5D_1U_NSP1",78.0607803833333,23.5887778833333,702,0,"8PSK - eight-ninth",0,2.666,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1053","2017-06-06 21:00:30.0",2323.47211,7745.028396,"I20E_5D_1U_20GB_NSP1",77.7504732666667,23.3912018333333,743,20000,"8PSK - three-fourth",5280,2.25,"[2 to 3)",14.72,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM568","2017-08-12 17:55:06.0",2640.876061,9242.472525,"I20E_10D_2U_40GB_NSP1",92.7078754166667,26.6812676833333,583,40000,"8PSK - fifth-sixth",39965,2.5,"[2 to 3)",0.035,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM615","2017-08-07 17:36:15.0",2636.091471,9298.875972,"I20E_3D_.5U_NSP1",93.6479328666667,26.6015245166667,664,0,"8PSK - eight-ninth",0,2.666,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1139","2017-05-19 19:43:37.0",2311.624972,7754.172106,"I20E_3D_.5U_NSP1",77.9028684333333,23.1937495333333,706,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM571","2017-08-12 15:01:01.0",2667.965187,9297.629503,"I20E_1.5D_.2U_5GB_NSP1",93.6271583833333,27.1327531166667,679,5000,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",5,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM404","2017-08-28 16:32:12.0",2543.873283,8131.235707,"I20E_1.5D_.2U_NSP1",81.5205951166667,25.7312213833333,535,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1160","2017-05-13 01:40:04.0",2542.96107,8106.524804,"I20E_1.5D_.2U_NSP1",81.1087467333333,25.7160178333333,516,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1110","2017-05-24 22:44:08.0",2548.629763,8013.655395,"I20E_3D_.5U_NSP1",80.2275899166667,25.81049605,519,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1248","2017-03-31 19:04:06.0",2302.16705,7757.998149,"I20E_3D_.5U_NSP1",77.9666358166667,23.0361175,798,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM486","2017-08-18 13:48:16.0",2629.185171,9227.39155,"I20E_3D_.5U_NSP1",92.4565258333333,26.4864195166667,650,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM624","2017-08-05 03:52:35.0",2527.37336,8076.63481,"I20E_20D_4U_NSP1",81.2772468333333,25.4562226666667,536,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1115","2017-05-24 18:50:33.0",2641.720487,9332.253089,"I20E_20D_4U_NSP1",93.5375514833333,26.69534145,599,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1117","2017-05-23 15:30:54.0",2526.75956,8022.186586,"I20E_20D_4U_NSP1",80.3697764333333,25.4459926666667,472,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM627","2017-08-04 20:34:00.0",2636.568925,9296.539343,"I20E_5D_1U_NSP1",93.60898905,26.6094820833333,634,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1171","2017-05-11 20:02:35.0",2499.874288,8173.925092,"I20E_3D_.5U_NSP1",82.2320848666667,25.6645714666667,510,0,"8PSK - eight-ninth",0,2.666,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM447","2017-08-22 17:31:44.0",2334.444897,7707.841317,"I20E_20D_4U_NSP1",77.1306886166667,23.5740816166667,723,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1155","2017-05-15 22:46:06.0",2318.356046,7785.493463,"I20E_20D_4U_NSP1",78.42489105,23.3059341,701,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1073","2017-06-02 20:01:53.0",2325.969574,7723.72192,"I20E_5D_1U_20GB_NSP1",77.3953653333333,23.4328262333333,758,20000,"8PSK - two-third",17342,2,"[2 to 3)",2.658,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1175","2017-05-10 17:40:52.0",2606.409341,9216.922035,"I20E_3D_.5U_10GB_NSP1",92.2820339166667,26.10682235,590,10000,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",10,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM587","2017-08-11 05:35:32.0",2524.669401,8193.230351,"I20E_20D_4U_NSP1",82.5538391833333,25.4111566833333,482,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1230","2017-04-11 23:40:00.0",2305.421426,7746.61493,"I20E_20D_4U_60GB_NSP1",77.7769155,23.0903571,686,60000,"8PSK - two-third",52899,2,"[2 to 3)",7.101,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1063","2017-06-05 16:36:38.0",2626.052301,9232.834358,"I20E_5D_1U_NSP1",92.5472393,26.4342050166667,601,200,"8PSK - fifth-sixth",198,2.5,"[2 to 3)",0.002,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM460","2017-08-21 16:38:45.0",2333.388286,7729.001998,"I20E_3D_.5U_NSP1",77.4833666333333,23.5564714333333,794,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM777","2017-07-12 18:37:13.0",2316.153446,7778.491318,"I20E_3D_.5U_NSP1",78.3081886333333,23.2692241,770,0,"16APSK - five-sixth",0,3.333,"[3 and above)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1131","2017-05-20 01:39:44.0",2303.898139,7858.938946,"I20E_10D_2U_NSP1",78.9823157666667,23.0649689833333,746,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1036","2017-06-08 16:14:34.0",2308.718049,7773.552828,"I20E_3D_.5U_NSP1",78.2258804666667,23.1453008166667,763,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1185","2017-05-02 00:29:49.0",2506.135887,8167.819555,"I20E_5D_1U_NSP1",82.1303259166667,25.1022647833333,513,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1088","2017-05-30 18:09:59.0",2638.006362,9296.392986,"I20E_5D_1U_NSP1",93.6065497666667,26.6334393666667,598,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM599","2017-08-10 16:55:23.0",2312.325568,7655.367922,"I20E_3D_.5U_NSP1",76.9227987,23.2054261333333,755,0,"QPSK - two-third",0,1.333,"[0.5 to 2)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1123","2017-05-22 17:55:51.0",2647.146971,9151.739878,"I20E_10D_2U_40GB_NSP1",91.8623313,26.78578285,588,40000,"8PSK - fifth-sixth",37687,2.5,"[2 to 3)",2.313,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1042","2017-06-07 21:09:08.0",2515.645724,8158.269762,"I20E_3D_.5U_NSP1",81.9711627,25.2607620666667,483,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM601","2017-08-09 18:11:42.0",2637.501185,9245.959226,"I20E_3D_.5U_NSP1",92.7659871,26.62501975,670,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1001","2017-06-10 17:38:02.0",2308.438537,7642.179714,"I20E_3D_.5U_NSP1",76.7029952333333,23.1406422833333,764,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1293","2017-03-06 23:38:18.0",2524.025397,8180.074982,"I20E_3D_.5U_NSP1",82.3345830333333,25.4004232833333,484,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM515","2017-08-16 19:35:30.0",2332.813267,7749.592085,"I20E_3D_.5U_NSP1",77.82653475,23.5468877833333,754,0,"16APSK - five-sixth",0,3.333,"[3 and above)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM790","2017-07-11 14:35:04.0",2512.024062,8163.031396,"I20E_20D_4U_NSP1",82.0505232666667,25.2004010333333,534,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM610","2017-08-08 16:04:37.0",2646.679206,9288.953226,"I20E_3D_.5U_NSP1",93.4825537666667,26.7779867666667,663,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM373","2017-08-31 17:13:52.0",2320.996721,7758.719088,"I20E_10D_2U_NSP1",77.9786514666667,23.34994535,800,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM147","2017-09-25 20:13:30.0",2669.08719,9239.857324,"I20E_3D_.5U_NSP1",92.6642887333333,27.1514531666667,608,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM794","2017-07-10 22:07:29.0",2627.339103,9138.891537,"I20E_1.5D_.2U_NSP1",91.6481922833333,26.4556517166667,626,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1010","2017-06-09 21:32:15.0",2640.395529,9214.656528,"I20E_1.5D_.2U_NSP1",92.2442754666667,26.6732588166667,562,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM796","2017-07-10 17:09:55.0",2498.334658,8114.696798,"I20E_3D_.5U_NSP1",81.2449466333333,25.6389109666667,539,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM660","2017-07-31 17:26:57.0",2662.341627,9256.810345,"I20E_20D_4U_NSP1",92.9468390833333,27.0390271166667,638,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM525","2017-08-16 14:31:23.0",2646.476785,9311.64423,"I20E_3D_.5U_NSP1",93.1940705,26.7746130833333,648,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1306","2017-02-28 20:07:04.0",2635.157847,9248.887607,"I20E_3D_.5U_NSP1",92.81479345,26.5859641166667,579,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM189","2017-09-21 15:26:07.0",2353.119785,7800.280418,"I20E_20D_4U_NSP1",78.0046736333333,23.88532975,693,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM190","2017-09-21 15:24:46.0",2326.572882,7794.579577,"I20E_5D_1U_NSP1",78.5763262833333,23.4428813666667,804,0,"QPSK - ninth-tenth",0,1.8,"[0.5 to 2)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM484","2017-08-18 15:51:38.0",2301.22031,7658.662696,"I20E_3D_.5U_NSP1",76.9777116,23.0203385,793,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM409","2017-08-27 14:58:26.0",2663.94495,9245.668198,"I20E_10D_2U_NSP1",92.7611366333333,27.0657491666667,683,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM805","2017-07-08 18:53:39.0",2645.555088,9366.105118,"I20E_1.5D_.2U_NSP1",94.1017519666667,26.7592514666667,570,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM534","2017-08-15 18:17:50.0",2641.732036,9142.951757,"I20E_10D_2U_NSP1",91.7158626166667,26.6955339333333,602,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM909","2017-06-21 16:02:57.0",2344.335547,7661.108115,"I20E_3D_.5U_NSP1",77.0184685833333,23.7389257833333,760,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM763","2017-07-13 22:44:20.0",2635.564491,9193.657257,"I20E_20D_4U_NSP1",92.5609542833333,26.5927415166667,625,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1267","2017-03-22 15:10:45.0",2528.164374,8157.574913,"I20E_3D_.5U_NSP1",81.9595818833333,25.4694062333333,492,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
